[ID]	[KEY/ABSTRACT]	[KEYWORDS]	[DISCOURSE (T/I/B/C)]	[NUM_PARAGRAPHS]	[PARAGRAPH]	[PREVIOUS_PARAGRAPH]
plot-8_0	K	a funny thing happened on the way to the forum[SEP]original ending[SEP]mart ending put[SEP]uk vhs release	I	1	<o> The original ending was restored to the film for the UK VHS release, which also had the S-Mart ending put in as a post-credit extra.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]cut region 3 dvd released[SEP]cut bootleg edition	I	1	<o> This scene has been restored on the Army of Darkness: Director's Cut Region 3 DVD released by Metro-Goldwyn-Mayer, the "director's cut bootleg edition" DVD and the double-disc DVD, which also featured the S-Mart ending of the film.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]american release	I	1	<o> The S-Mart ending was shot for the American release; the studio wanted to end the film on a high note for the character of Ash.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]raimi believed ash	I	1	<o> Raimi believed Ash to be more of a fool, which is why he liked to torture him so much in his films; Ash being a goof and drinking too much potion was in his character.	NA
plot-9_0	K	army of darkness[SEP]era representative thaddeus stevens ),[SEP]representative austin stoneman	I	1	<o> Representative Austin Stoneman (based on the Reconstruction-era Representative Thaddeus Stevens), his two sons, and his daughter Elsie.	NA
plot-9_0	K	army of darkness[SEP]southern camerons	I	1	<o> The other is the Southern Camerons: dr Cameron, his wife, their two daughters, and three sons.	NA
plot-9_0	K	army of darkness[SEP]stoneman brothers visit	I	1	<o> The Stoneman brothers visit the Cameron estate in South Carolina, representing the Old South.	NA
plot-9_0	K	army of darkness[SEP]young ben cameron idolizes[SEP]elder stoneman son	I	1	<o> Phil, the elder Stoneman son, falls in love with Margaret Cameron, while young Ben Cameron idolizes a picture of Elsie Stoneman.	NA
plot-9_0	K	army of darkness[SEP]confederate soldiers[SEP]white leader ransack	I	1	<o> Black militiamen under a white leader ransack the Cameron house; the Cameron women are rescued by Confederate soldiers who rout the militia.	NA
plot-9_0	K	army of darkness[SEP]cameron brothers	I	1	<o> Meanwhile, the younger Stoneman and two of the Cameron brothers are killed in the war.	NA
plot-9_0	K	army of darkness[SEP]ben cameron leads[SEP]little colonel ".	I	1	<o> Ben Cameron leads a heroic charge at the Siege of Petersburg, earning the nickname of "the Little Colonel".	NA
plot-9_0	K	army of darkness[SEP]union hospital	I	1	<o> But he is also wounded and captured, and is taken to a Union hospital in Washington,C.	NA
plot-9_0	K	army of darkness[SEP]meets elsie stoneman	I	1	<o> There he meets Elsie Stoneman, whose picture he has been carrying; she is working there as a nurse.	NA
plot-9_0	K	army of darkness[SEP]confederate guerrilla	I	1	<o> While recovering, Cameron is told that he will be hanged for being a Confederate guerrilla.	NA
plot-9_0	K	army of darkness[SEP]mrs cameron persuades[SEP]elsie takes cameron[SEP]see abraham lincoln	I	1	<o> Elsie takes Cameron's mother, who had traveled to Washington to tend her son, to see Abraham Lincoln, and mrs Cameron persuades the President to pardon Ben.	NA
plot-9_0	K	army of darkness[SEP]conciliatory postwar policy expires	I	1	<o> When Lincoln is assassinated at Ford's Theater, his conciliatory postwar policy expires with him.	NA
plot-9_0	K	army of darkness[SEP]fellow radical republicans[SEP]employing harsh measures	I	1	<o> In the wake of the president's death, Austin Stoneman and his fellow Radical Republicans are determined to punish the South, employing harsh measures that Griffith depicts as having been typical of the Reconstruction era.	NA
plot-9_0	K	army of darkness[SEP]mulatto exhibiting psychopathic characteristics[SEP]reconstruction policies firsthand[SEP]prot„ © g„ © silas lynch	I	1	<o> Stoneman and his prot√©g√© Silas Lynch, a mulatto exhibiting psychopathic characteristics, travel to South Carolina to observe the implementation of Reconstruction policies firsthand.	NA
plot-9_0	K	army of darkness[SEP]pushing white residents aside[SEP]black occupation soldiers	I	1	<o> Black occupation soldiers are seen parading through the streets and pushing white residents aside on the sidewalks.	NA
plot-9_0	K	army of darkness[SEP]elected lieutenant governor	I	1	<o> During the election, in which Lynch is elected lieutenant governor, whites are seen being prevented from voting while blacks are observed stuffing the ballot boxes.	NA
plot-9_0	K	army of darkness[SEP]desks displaying inappropriate behavior[SEP]stereotypically african american fare[SEP]south carolina legislature[SEP]others drinking liquor[SEP]mostly black members[SEP]one member taking	I	1	<o> The newly elected, mostly black members of the South Carolina legislature are shown at their desks displaying inappropriate behavior, such as one member taking off his shoe and putting his feet up on his desk, and others drinking liquor and feasting on stereotypically African American fare such as fried chicken.	NA
plot-9_0	K	army of darkness[SEP]legislature passes laws requiring white civilians[SEP]salute black soldiers	I	1	<o> The legislature passes laws requiring white civilians to salute black soldiers and allowing mixed-race marriages.	NA
plot-9_0	K	army of darkness[SEP]observing white children pretending[SEP]scare black children[SEP]ben fights back[SEP]ku klux klan	I	1	<o> Meanwhile, inspired by observing white children pretending to be ghosts to scare black children, Ben fights back by forming the Ku Klux Klan.	NA
plot-9_0	K	army of darkness[SEP]relationship	I	1	<o> As a result, Elsie, out of loyalty to her father, breaks off her relationship with Ben.	NA
plot-9_0	K	army of darkness[SEP]flora cameron goes	I	1	<o> Later, Flora Cameron goes off alone into the woods to fetch water and is followed by Gus, a freedman and soldier who is now a captain.	NA
plot-9_0	K	army of darkness[SEP]flora warns gus	I	1	<o> Trapped on a precipice, Flora warns Gus she will jump if he comes any closer.	NA
plot-9_0	K	army of darkness[SEP]forest looking	I	1	<o> Having run through the forest looking for her, Ben has seen her jump; he holds her as she dies, then carries her body back to the Cameron home.	NA
plot-9_0	K	army of darkness[SEP]lt lt lynch	I	1	<o> In response, the Klan hunts down Gus, tries him, finds him guilty, lynches him, and delivers his corpse to lt lt Lynch's doorstep.	NA
plot-9_0	K	army of darkness[SEP]crime punishable	I	1	<o> dr Cameron, Ben's father, is arrested for possessing Ben's Klan regalia, now considered a crime punishable by death.	NA
plot-9_0	K	army of darkness[SEP]two sympathetic former union soldiers	I	1	<o> When their wagon breaks down, they make their way through the woods to a small hut that is home to two sympathetic former Union soldiers who agree to hide them.	NA
plot-9_0	K	army of darkness[SEP]aryan birthright ".	I	1	<o> As an intertitle states, "The former enemies of North and South are united again in defense of their Aryan birthright".	NA
plot-9_0	K	army of darkness[SEP]dr cameron	I	1	<o> Elsie, learning of dr Cameron's arrest, goes to Lynch to plead for his release.	NA
plot-9_0	K	army of darkness[SEP]lusting	I	1	<o> Lynch, who had been lusting after Elsie, tries to force her to marry him, which causes her to faint.	NA
plot-9_0	K	army of darkness[SEP]lynch tells	I	1	<o> At first, Stoneman is happy when Lynch tells him he wants to marry a white woman, but is then angered when Lynch tells him that it is Stoneman's daughter.	NA
plot-9_0	K	army of darkness[SEP]undercover klansmen spies discover elsie	I	1	<o> Undercover Klansmen spies discover Elsie's plight when she breaks a window and cries out for help, and the Klansmen go to get help.	NA
plot-9_0	K	army of darkness[SEP]gathered together	I	1	<o> The Klan, gathered together at full strength and with Ben leading them, rides in to gain control of the town.	NA
plot-9_0	K	army of darkness[SEP]klansmen	I	1	<o> The Klansmen, with Ben at their head, race in to save them just in time.	NA
plot-9_0	K	army of darkness[SEP]next election day	I	1	<o> The next election day, blacks find a line of mounted and armed Klansmen just outside their homes, and are intimidated into not voting.	NA
plot-9_0	K	army of darkness[SEP]margaret cameron marries phil stoneman[SEP]elsie stoneman marries ben cameron	I	1	<o> The film concludes with a double wedding as Margaret Cameron marries Phil Stoneman and Elsie Stoneman marries Ben Cameron.	NA
plot-9_0	K	army of darkness[SEP]giant warlike figure[SEP]gradually fades away	I	1	<o> The masses are shown oppressed by a giant warlike figure who gradually fades away.	NA
plot-9_0	K	army of darkness[SEP]another group finding peace	I	1	<o> The scene shifts to another group finding peace under the image of Jesus Christ.	NA
plot-9_0	K	army of darkness[SEP]penultimate title rhetorically asks[SEP]bestial war shall rule	I	1	<o> The penultimate title rhetorically asks: "Dare we dream of a golden day when the bestial War shall rule no more.	NA
plot-9_0	K	army of darkness[SEP]brotherly love[SEP]instead ‚ Äî	I	1	<o> But instead ‚Äî the gentle Prince in the Hall of Brotherly Love in the City of Peace".	NA
plot-10_0	K	the birth of a nation[SEP]police officer rick deckard	I	1	<o> In Los Angeles in November 2019, ex-police officer Rick Deckard is detained by officer Gaff and brought to his former supervisor, Bryant.	NA
plot-10_0	K	the birth of a nation[SEP]bioengineered beings known	I	1	<o> Deckard, whose job as a "Blade Runner" was to track down bioengineered beings known as replicants and "retire" (a euphemism for killing) them, is informed that four have come to Earth illegally.	NA
plot-10_0	K	the birth of a nation[SEP]tyrell corporation nexus	I	1	<o> As Tyrell Corporation Nexus-6 models, they have only a four-year lifespan and may have come to Earth to try to extend their lives.	NA
plot-10_0	K	the birth of a nation[SEP]blade runner named holden administering	I	1	<o> Deckard watches a video of a Blade Runner named Holden administering the "Voight-Kampff" test designed to distinguish replicants from humans based on their emotional response to questions.	NA
plot-10_0	K	the birth of a nation[SEP]bryant wants deckard	I	1	<o> Bryant wants Deckard to retire Leon and the other three replicants: Roy Batty, Zhora, and Pris.	NA
plot-10_0	K	the birth of a nation[SEP]tyrell corporation	I	1	<o> Deckard begins his investigation at the Tyrell Corporation to ensure that the test works on Nexus-6 models.	NA
plot-10_0	K	the birth of a nation[SEP]experimental replicant[SEP]dr eldon tyrell	I	1	<o> While there, he discovers that dr Eldon Tyrell's assistant Rachael is an experimental replicant who believes herself to be human.	NA
plot-10_0	K	the birth of a nation[SEP]determine whether	I	1	<o> As a result, a more extensive test is required to determine whether she is a replicant.	NA
plot-10_0	K	the birth of a nation[SEP]pit deckard	I	1	<o> Events are then set into motion that pit Deckard's search for the replicants against their search for Tyrell to force him to extend their lives.	NA
plot-10_0	K	the birth of a nation[SEP]manufacturing laboratory[SEP]gifted genetic designer	I	1	<o> Roy and Leon investigate a replicant eye-manufacturing laboratory and learn of Sebastian, a gifted genetic designer who works closely with Tyrell.	NA
plot-10_0	K	the birth of a nation[SEP]rachael visits deckard	I	1	<o> Rachael visits Deckard at his apartment to prove her humanity by showing him a family photo, but after Deckard reveals that her memories are implants from Tyrell's niece, she leaves his apartment in tears.	NA
plot-10_0	K	the birth of a nation[SEP]synthetic snake scale	I	1	<o> While searching Leon's hotel room, Deckard finds a photo of Zhora and a synthetic snake scale that leads him to a strip club where Zhora works.	NA
plot-10_0	K	the birth of a nation[SEP]also retire rachael[SEP]deckard kills zhora	I	1	<o> Deckard kills Zhora and shortly after is told by Bryant to also retire Rachael, who has disappeared from the Tyrell Corporation.	NA
plot-10_0	K	the birth of a nation[SEP]rachael kills leon using deckard[SEP]deckard spots rachael	I	1	<o> After Deckard spots Rachael in a crowd, he is attacked by Leon, but Rachael kills Leon using Deckard's dropped pistol.	NA
plot-10_0	K	the birth of a nation[SEP]deckard physically restrains	I	1	<o> The two return to Deckard's apartment, and during an intimate discussion, he promises not to hunt her; as she abruptly tries to leave, Deckard physically restrains her, forcing her to kiss him.	NA
plot-10_0	K	the birth of a nation[SEP]genetic premature aging disorder[SEP]methuselah syndrome ",	I	1	<o> Sympathetic to their plight, Sebastian reveals that because of "Methuselah Syndrome", a genetic premature aging disorder, his life will also be cut short.	NA
plot-10_0	K	the birth of a nation[SEP]roy gain entrance	I	1	<o> Sebastian and Roy gain entrance into Tyrell's secure penthouse, where Roy demands more life from his maker.	NA
plot-10_0	K	the birth of a nation[SEP]questionable things	I	1	<o> Roy confesses that he has done "questionable things" which Tyrell dismisses, praising Roy's advanced design and accomplishments in his short life.	NA
plot-10_0	K	the birth of a nation[SEP]elevator followed	I	1	<o> Sebastian runs for the elevator followed by Roy, who then rides the elevator down alone.	NA
plot-10_0	K	the birth of a nation[SEP]roy also kills sebastian[SEP]bryant via police radio	I	1	<o> Though not shown, it is implied by Bryant via police radio that Roy also kills Sebastian.	NA
plot-10_0	K	the birth of a nation[SEP]upon entering sebastian	I	1	<o> Upon entering Sebastian's apartment, Deckard is ambushed by Pris, but he manages to kill her just as Roy returns.	NA
plot-10_0	K	the birth of a nation[SEP]chases deckard	I	1	<o> As Roy starts to die, he chases Deckard through the building, ending up on the roof.	NA
plot-10_0	K	the birth of a nation[SEP]left hanging precariously	I	1	<o> Deckard tries to jump to an adjacent roof, but misses and is left hanging precariously between buildings.	NA
plot-10_0	K	the birth of a nation[SEP]grip loosens	I	1	<o> Roy makes the jump with ease, and as Deckard's grip loosens, Roy hoists him onto the roof, saving him.	NA
plot-10_0	K	the birth of a nation[SEP]watches silently[SEP]rain "; roy dies	I	1	<o> As Roy's life runs out, he delivers a monologue about how his memories "will be lost in time, like tears in rain"; Roy dies in front of Deckard, who watches silently.	NA
plot-10_0	K	the birth of a nation[SEP]shouts across	I	1	<o> Gaff arrives and shouts across to Deckard, "It's too bad she won't live, but then again, who does.	NA
plot-10_0	K	the birth of a nation[SEP]deckard returns	I	1	<o> " Deckard returns to his apartment and finds the door ajar, but Rachael is safe, asleep in his bed.	NA
plot-10_0	K	the birth of a nation[SEP]familiar calling card[SEP]foil origami unicorn	I	1	<o> As they leave, Deckard notices a small tin-foil origami unicorn on the floor, a familiar calling card that brings back to him Gaff's final words.	NA
plot-11_0	K	blade runner[SEP]frontier town inhabited exclusively[SEP]american old west	I	1	<o> In the American Old West of 1874, construction on a new railroad will soon be going through Rock Ridge, a frontier town inhabited exclusively by white people with the surname Johnson.	NA
plot-11_0	K	blade runner[SEP]conniving state attorney general hedley lamarr[SEP]thereby lowering land prices[SEP]force rock ridge	I	1	<o> The conniving State Attorney General Hedley Lamarr (Harvey Korman) wants to force Rock Ridge's residents to abandon their town, thereby lowering land prices.	NA
plot-11_0	K	blade runner[SEP]governor william le petomane[SEP]flunky assistant taggart[SEP]slim pickens ),	I	1	<o> After he sends a gang of thugs, led by his flunky assistant Taggart (Slim Pickens), to shoot the sheriff and trash the town, the townspeople demand that Governor William Le Petomane (Mel Brooks) appoint a new sheriff to protect them.	NA
plot-11_0	K	blade runner[SEP]black railroad worker[SEP]witted le petomane[SEP]cleavon little ),	I	1	<o> Lamarr persuades the dim-witted Le Petomane to appoint Bart (Cleavon Little), a black railroad worker who was about to be hanged.	NA
plot-11_0	K	blade runner[SEP]black sheriff	I	1	<o> A black sheriff, he reasons, will offend the townspeople, create chaos, and leave the town at his mercy.	NA
plot-11_0	K	blade runner[SEP]recovering alcoholic gunslinger jim[SEP]gene wilder ), bart works	I	1	<o> With his quick wits and the assistance of recovering alcoholic gunslinger Jim, the Waco Kid (Gene Wilder), Bart works to overcome the townspeople's hostile reception.	NA
plot-11_0	K	blade runner[SEP]philosophical henchman sent[SEP]beats german seductress[SEP]hire lili von shtupp[SEP]alex karras ),	I	1	<o> He subdues Mongo (Alex Karras), an immensely strong, dim-witted, but philosophical henchman sent to kill him, and then beats German seductress-for-hire Lili von Shtupp (Madeline Kahn) at her own game.	NA
plot-11_0	K	blade runner[SEP]including common criminals[SEP]larger plan involving[SEP]ku klux klansmen	I	1	<o> Lamarr, furious that his schemes have backfired, hatches a larger plan involving a recruited army of thugs, including common criminals, Ku Klux Klansmen, and Nazi soldiers.	NA
plot-11_0	K	blade runner[SEP]chinese railroad workers‚ Äî[SEP]three miles east	I	1	<o> Three miles east of Rock Ridge, Bart introduces the white townspeople to the black and Chinese railroad workers‚Äîwho have agreed to help in exchange for acceptance by the community‚Äîand explains his plan to defeat Lamarr's army.	NA
plot-11_0	K	blade runner[SEP]perfect replica	I	1	<o> They labor all night to build a perfect replica of their town, as a diversion; but with no people in it, Bart realizes it won't fool the villains.	NA
plot-11_0	K	blade runner[SEP]william le p„ © tomane memorial thruway ", forcing[SEP]townspeople construct replicas[SEP]mongo buy time	I	1	<o> While the townspeople construct replicas of themselves, Bart, Jim, and Mongo buy time by constructing the "William Le P√©tomane Memorial Thruway", forcing the raiding party to turn back for "a shitload of dimes" to pay the toll.	NA
plot-11_0	K	blade runner[SEP]fake town populated	I	1	<o> Once through the tollbooth, the raiders attack the fake town populated with dummies, which are boobytrapped with dynamite bombs.	NA
plot-11_0	K	blade runner[SEP]launching bad guys[SEP]rock ridgers storm	I	1	<o> After Jim detonates the bombs with his sharpshooting, launching bad guys and horses skyward, the Rock Ridgers storm the villains.	NA
plot-11_0	K	blade runner[SEP]fourth wall‚ Äî literally‚ Äî spilling onto[SEP]director buddy bizarre[SEP]tails musical number	I	1	<o> The resulting brawl between townsfolk, railroad workers, and Lamarr's thugs breaks the fourth wall‚Äîliterally‚Äîspilling onto a neighboring set where director Buddy Bizarre (Dom DeLuise) is directing a Busby Berkeley-style top-hat-and-tails musical number; then into the studio commissary for a food fight; and then out of the Warner Bros.	NA
plot-11_0	K	blade runner[SEP]picture ".	I	1	<o> Lamarr, realizing he has been beaten again, hails a taxi and orders the driver to "get me out of this picture".	NA
plot-11_0	K	blade runner[SEP]blazing saddles	I	1	<o> He ducks into Grauman's Chinese Theatre, which is playing the premiere of Blazing Saddles.	NA
plot-11_0	K	blade runner[SEP]sees bart arriving	I	1	<o> As he settles into his seat, he sees Bart arriving on horseback outside the theatre.	NA
plot-11_0	K	blade runner[SEP]classic cinematic gunfight[SEP]bart blocks lamarr	I	1	<o> Bart blocks Lamarr's escape, and then, in a spoof of a classic cinematic gunfight, shoots him in the groin.	NA
plot-11_0	K	blade runner[SEP]bart announces	I	1	<o> Bart and Jim then go into Grauman's to watch the end of the film, in which Bart announces to the townspeople that he is moving on, for his work there is done (and he is bored).	NA
plot-11_0	K	blade runner[SEP]nowhere special ".	I	1	<o> Riding out of town, he finds Jim (finishing his popcorn), and invites him along to "nowhere special".	NA
plot-12_0	K	blazing saddles[SEP]logging home town[SEP]oak lake college	I	1	<o> Jeffrey Beaumont (Kyle MacLachlan) returns to his logging home town of Lumberton, North Carolina, from Oak Lake College after his father suffers a near-fatal stroke.	NA
plot-12_0	K	blazing saddles[SEP]walking home	I	1	<o> While walking home from the hospital, he cuts through a vacant lot and discovers a severed ear.	NA
plot-12_0	K	blazing saddles[SEP]police detective john williams[SEP]laura dern ).	I	1	<o> Jeffrey takes the ear to police detective John Williams (George Dickerson) and becomes reacquainted with the detective's daughter, Sandy (Laura Dern).	NA
plot-12_0	K	blazing saddles[SEP]isabella rossellini ),	I	1	<o> She tells him details about the ear case and a suspicious woman, Dorothy Vallens (Isabella Rossellini), who may be connected to the case.	NA
plot-12_0	K	blazing saddles[SEP]yellow man ), jeffrey steals[SEP]jeffrey enters dorothy[SEP]jeffrey later refers	I	1	<o> Increasingly curious, Jeffrey enters Dorothy's apartment by posing as an exterminator, and while Dorothy is distracted by a man dressed in a yellow suit at her door (whom Jeffrey later refers to as the Yellow Man), Jeffrey steals her spare key.	NA
plot-12_0	K	blazing saddles[SEP]sandy attend dorothy[SEP]blue velvet ",	I	1	<o> Jeffrey and Sandy attend Dorothy's nightclub act, in which she sings "Blue Velvet", and leave early so Jeffrey can sneak into her apartment to snoop.	NA
plot-12_0	K	blazing saddles[SEP]dorothy makes jeffrey undress	I	1	<o> Believing his curiosity is merely sexual and aroused by his voyeurism, Dorothy makes Jeffrey undress at knifepoint and begins to fellate him before their encounter is interrupted by a knock at the door.	NA
plot-12_0	K	blazing saddles[SEP]possibly amyl nitrite ), dry humping[SEP]bizarre sexual proclivities‚ Äî[SEP]sadomasochism‚ Äî upon dorothy[SEP]dennis hopper ), inflict	I	1	<o> From there he witnesses the visitor, Frank Booth (Dennis Hopper), inflict his bizarre sexual proclivities‚Äîwhich include inhaling an unidentified gas (possibly amyl nitrite), dry humping, and sadomasochism‚Äîupon Dorothy.	NA
plot-12_0	K	blazing saddles[SEP]violent sociopath whose orgasmic climax	I	1	<o> Frank is an extremely foul-mouthed, violent sociopath whose orgasmic climax is a fit of both pleasure and rage.	NA
plot-12_0	K	blazing saddles[SEP]continually refers	I	1	<o> He continually refers to her as "Mommy" and to himself as both the "Daddy" and the "Baby", who "wants to fuck".	NA
plot-12_0	K	blazing saddles[SEP]perform sexual favors[SEP]van gogh ".	I	1	<o> Frank has kidnapped Dorothy's husband and son to force her to perform sexual favors; to "Do it for van Gogh".	NA
plot-12_0	K	blazing saddles[SEP]desperate dorothy tries	I	1	<o> When Frank leaves, a sad and desperate Dorothy tries to seduce Jeffrey again and demands that he hit her, but when he refuses, she tells him to leave.	NA
plot-12_0	K	blazing saddles[SEP]jeffrey moves	I	1	<o> When Jeffrey moves to leave, she asks him to stay, though he leaves anyway.	NA
plot-12_0	K	blazing saddles[SEP]people like frank	I	1	<o> Jeffrey relays his experience to Sandy, asking her why there are people like Frank.	NA
plot-12_0	K	blazing saddles[SEP]wonderful dream	I	1	<o> Sandy in turn tells him of a wonderful dream she had about robins that she interprets as a sign of hope for humanity.	NA
plot-12_0	K	blazing saddles[SEP]though sandy	I	1	<o> Jeffrey and Sandy find themselves attracted to each other, though Sandy has a boyfriend.	NA
plot-12_0	K	blazing saddles[SEP]visits dorothy	I	1	<o> Jeffrey again visits Dorothy's apartment and she tells him that although she knows nothing about him, she has been yearning for him.	NA
plot-12_0	K	blazing saddles[SEP]jeffrey attends another	I	1	<o> Jeffrey attends another of Dorothy's performances at the club, where she sings the same song.	NA
plot-12_0	K	blazing saddles[SEP]jeffrey spots frank[SEP]blue velvet fabric	I	1	<o> At the club, Jeffrey spots Frank in the audience fondling a piece of blue velvet fabric he cut from Dorothy's robe.	NA
plot-12_0	K	blazing saddles[SEP]frank frequently visits[SEP]yellow man exit	I	1	<o> Shortly afterwards, two men that Jeffrey calls the Well-Dressed Man and the Yellow Man exit an industrial building that Frank frequently visits.	NA
plot-12_0	K	blazing saddles[SEP]criminal associates	I	1	<o> Jeffrey concludes the men are criminal associates of Frank, and tells his new findings to Sandy.	NA
plot-12_0	K	blazing saddles[SEP]dorothy derives pleasure	I	1	<o> In a blind rage he knocks her backwards and is instantly horrified, but Dorothy derives pleasure from it.	NA
plot-12_0	K	blazing saddles[SEP]frank catches dorothy[SEP]dean stockwell ),	I	1	<o> Afterwards, Frank catches Dorothy and Jeffrey together and forces them both to accompany him to the apartment of Ben (Dean Stockwell), his suave, effeminate partner in crime who is holding Dorothy's son.	NA
plot-12_0	K	blazing saddles[SEP]dreams ", sending frank	I	1	<o> Ben lip-syncs a performance of Roy Orbison's "In Dreams", sending Frank into maudlin sadness, then rage.	NA
plot-12_0	K	blazing saddles[SEP]frank takes jeffrey	I	1	<o> Frank takes Jeffrey to a lumber yard and when he molests Dorothy, Jeffrey stands up to Frank by punching him.	NA
plot-12_0	K	blazing saddles[SEP]frank kisses jeffrey[SEP]cronies drag jeffrey	I	1	<o> Frank's cronies drag Jeffrey out of the car and Frank kisses Jeffrey's face, intimidates him, and then savagely beats him to the overture of "In Dreams".	NA
plot-12_0	K	blazing saddles[SEP]jeffrey wakes	I	1	<o> Jeffrey wakes the next day at the same place and walks home, overcome with guilt and despair.	NA
plot-12_0	K	blazing saddles[SEP]officer named lieutenant detective tom gordon[SEP]fred pickler ).[SEP]yellow man‚ Äî	I	1	<o> He goes to the police station, where he notices that Sandy's father's partner is the Yellow Man‚Äîan officer named Lieutenant Detective Tom Gordon (Fred Pickler).	NA
plot-12_0	K	blazing saddles[SEP]amateur sleuthing lest	I	1	<o> Later, at Sandy's home, her father is amazed by Jeffrey's story, but warns Jeffrey to stop his amateur sleuthing lest he endanger himself and the investigation.	NA
plot-12_0	K	blazing saddles[SEP]dance together	I	1	<o> Jeffrey and Sandy go to a dance together and profess their love, only to be confronted by Sandy's boyfriend.	NA
plot-12_0	K	blazing saddles[SEP]group finds dorothy‚ Äî naked	I	1	<o> A confrontation is averted when the group finds Dorothy‚Äînaked, battered, and distressed‚Äîon Jeffrey's front lawn.	NA
plot-12_0	K	blazing saddles[SEP]barely conscious	I	1	<o> Barely conscious, Dorothy reveals her intimacy with Jeffrey, causing Sandy to become upset and to slap Jeffrey, although she later forgives him.	NA
plot-12_0	K	blazing saddles[SEP]immediately send	I	1	<o> Jeffrey insists on returning to Dorothy's apartment and tells Sandy to immediately send the police there, including her father.	NA
plot-12_0	K	blazing saddles[SEP]jeffrey finds dorothy[SEP]gruesome head wound	I	1	<o> At Dorothy's apartment, Jeffrey finds Dorothy's husband (Don Vallens), who is dead from a gunshot to the head and identifiable by his missing ear, as well as the Yellow Man (Gordon), who bears a gruesome head wound and appears to have suffered a crude lobotomy.	NA
plot-12_0	K	blazing saddles[SEP]dressed man coming	I	1	<o> When Jeffrey tries to leave, he sees the Well-Dressed Man coming up the stairs and recognizes him as Frank in disguise.	NA
plot-12_0	K	blazing saddles[SEP]detective williams	I	1	<o> Jeffrey talks to Detective Williams over the Yellow Man's police radio, but lies about his location inside the apartment.	NA
plot-12_0	K	blazing saddles[SEP]hearing jeffrey	I	1	<o> Frank enters the apartment and brags about hearing Jeffrey's location over his own police radio.	NA
plot-12_0	K	blazing saddles[SEP]jeffrey retrieves	I	1	<o> While Frank searches for him in the wrong room, Jeffrey retrieves the Yellow Man's gun and hides in the same closet in which he hid during his first visit to the apartment.	NA
plot-12_0	K	blazing saddles[SEP]frank fires sporadically[SEP]jeffrey fatally shoots[SEP]dead yellow man	I	1	<o> Frank fires sporadically, knocking over the dead Yellow Man, who had still been standing up, and when he opens the closet door, Jeffrey fatally shoots him in the head.	NA
plot-12_0	K	blazing saddles[SEP]unusual appearance	I	1	<o> Jeffrey and Sandy now go ahead with their relationship and note the unusual appearance of robins in their town.	NA
plot-13_0	K	blue velvet (film)[SEP]tyrell transport container[SEP]beginning several months[SEP]replicant aging process[SEP]isolated shack outside	I	1	<o> Beginning several months after the events in Blade Runner, Deckard has retired to an isolated shack outside the city, taking the replicant Rachael with him in a Tyrell transport container, which slows down the replicant aging process.	NA
plot-13_0	K	blue velvet (film)[SEP]entire tyrell corporation	I	1	<o> He is approached by a woman who explains she is Sarah Tyrell, niece of Eldon Tyrell, heiress to the entire Tyrell Corporation and the human template (templant) for the Rachael replicant.	NA
plot-13_0	K	blue velvet (film)[SEP]roy batty hires dave holden[SEP]blade runner attacked	I	1	<o> At the same time, the human template for Roy Batty hires Dave Holden, the blade runner attacked by Leon, to help him hunt down the man he believes is the sixth replicant - Deckard.	NA
plot-13_0	K	blue velvet (film)[SEP]investigations lead	I	1	<o> Deckard and Holden's investigations lead them to re-visit Sebastian, Bryant, and John Isidore (from the book Do Androids Dream Of Electric Sheep.	NA
plot-13_0	K	blue velvet (film)[SEP]inhuman fighting prowess leads holden[SEP]holden finally clash	I	1	<o> When Deckard, Batty, and Holden finally clash, Batty's inhuman fighting prowess leads Holden to believe he has been duped all along and that Batty is the sixth replicant; he shoots him.	NA
plot-13_0	K	blue velvet (film)[SEP]uncle eldon created rachael based	I	1	<o> Sarah, speaking via a remote camera, confesses that she created and maintained the rumor herself, to deliberately discredit and eventually destroy the Tyrell Corporation, after her uncle Eldon created Rachael based on her and then abandoned the real Sarah.	NA
plot-13_0	K	blue velvet (film)[SEP]sarah brings rachael back	I	1	<o> Sarah brings Rachael back to the Corporation building to meet with Deckard, and he escapes with her.	NA
plot-13_0	K	blue velvet (film)[SEP]actually sarah	I	1	<o> However, Holden - recovering from his injuries during the fight - later finds the truth: Rachael has been killed by Tyrell agents, and the "Rachael" who escaped with Deckard was actually Sarah.	NA
plot-13_0	K	blue velvet (film)[SEP]taking back rachael	I	1	<o> She has completed her revenge by both destroying Tyrell, and taking back Rachael's place.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]though possibly unreliable	I	1	<o> An omniscient (though possibly unreliable) narrator relates that in 1750s Ireland, the father of Redmond Barry is killed in a duel over a sale of some horses.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]barry becomes infatuated[SEP]despondent young man	I	1	<o> As a despondent young man, Barry becomes infatuated with his older cousin, Nora Brady.	NA
plot-14_0	K	blade runner 2: the edge of human[SEP]british army captain[SEP]later shows interest	I	1	<o> Though she charms him during a card game, she later shows interest in a well-off British Army captain, John Quin, much to Barry's dismay.	NA
